x,y,pest_class,pest_class_num
24.85,62.75,1,1
24.95,62.75,1,1
25.65,62.75,1,1
29.85,62.75,2–10,2
30.95,62.75,2–10,2
31.05,62.75,1,1
31.15,62.75,1,1
31.35,62.75,2–10,2
7.45000000000002,62.65,2–10,2
9.15000000000001,62.65,1,1
14.65,62.65,2–10,2
15.15,62.65,1,1
15.35,62.65,11–20,3
15.95,62.65,2–10,2
16.35,62.65,11–20,3
16.85,62.65,1,1
16.95,62.65,11–20,3
17.05,62.65,11–20,3
17.35,62.65,11–20,3
17.45,62.65,2–10,2
17.75,62.65,1,1
21.95,62.65,1,1
22.05,62.65,2–10,2
22.45,62.65,2–10,2
22.95,62.65,1,1
23.35,62.65,1,1
23.45,62.65,1,1
23.95,62.65,1,1
25.55,62.65,1,1
25.95,62.65,1,1
26.45,62.65,1,1
26.75,62.65,1,1
27.05,62.65,2–10,2
27.65,62.65,2–10,2
28.85,62.65,1,1
29.15,62.65,2–10,2
29.25,62.65,11–20,3
29.45,62.65,1,1
29.55,62.65,1,1
29.65,62.65,>20,4
29.75,62.65,>20,4
29.85,62.65,11–20,3
29.95,62.65,1,1
30.15,62.65,1,1
30.45,62.65,1,1
30.55,62.65,1,1
30.65,62.65,1,1
30.85,62.65,1,1
30.95,62.65,>20,4
-150.25,62.55,1,1
-110.85,62.55,1,1
7.05000000000001,62.55,1,1
7.65000000000001,62.55,1,1
7.75,62.55,2–10,2
7.85000000000002,62.55,2–10,2
9.15000000000001,62.55,1,1
9.25,62.55,1,1
9.35000000000002,62.55,2–10,2
11.35,62.55,1,1
12.55,62.55,1,1
13.45,62.55,1,1
14.95,62.55,1,1
15.05,62.55,2–10,2
15.35,62.55,1,1
15.55,62.55,1,1
15.65,62.55,1,1
15.95,62.55,1,1
16.75,62.55,1,1
16.85,62.55,1,1
17.75,62.55,11–20,3
21.65,62.55,1,1
21.75,62.55,1,1
22.05,62.55,1,1
23.55,62.55,1,1
24.25,62.55,1,1
26.65,62.55,1,1
27.45,62.55,1,1
27.65,62.55,2–10,2
28.65,62.55,2–10,2
28.85,62.55,1,1
29.05,62.55,2–10,2
29.45,62.55,1,1
29.65,62.55,1,1
29.75,62.55,2–10,2
29.85,62.55,>20,4
30.15,62.55,1,1
30.95,62.55,1,1
31.15,62.55,11–20,3
6.25,62.45,2–10,2
6.35000000000002,62.45,1,1
6.45000000000002,62.45,2–10,2
6.85000000000002,62.45,1,1
8.15000000000001,62.45,1,1
8.25,62.45,1,1
10.75,62.45,1,1
11.95,62.45,1,1
12.65,62.45,1,1
13.55,62.45,1,1
14.85,62.45,11–20,3
15.25,62.45,1,1
17.25,62.45,1,1
17.55,62.45,2–10,2
21.45,62.45,1,1
21.85,62.45,2–10,2
22.25,62.45,1,1
22.35,62.45,2–10,2
23.65,62.45,1,1
23.95,62.45,1,1
25.55,62.45,1,1
25.75,62.45,1,1
26.15,62.45,2–10,2
26.35,62.45,1,1
26.55,62.45,1,1
27.65,62.45,2–10,2
28.65,62.45,1,1
28.75,62.45,1,1
29.45,62.45,2–10,2
29.65,62.45,11–20,3
29.85,62.45,2–10,2
29.95,62.45,1,1
30.35,62.45,2–10,2
30.45,62.45,2–10,2
30.85,62.45,1,1
81.65,62.45,1,1
-150.15,62.35,2–10,2
-150.05,62.35,1,1
9.55000000000001,62.35,1,1
9.65000000000001,62.35,1,1
12.15,62.35,1,1
12.35,62.35,1,1
12.75,62.35,1,1
13.45,62.35,1,1
14.05,62.35,1,1
14.75,62.35,1,1
14.95,62.35,1,1
15.45,62.35,1,1
15.65,62.35,1,1
15.75,62.35,1,1
16.05,62.35,1,1
16.65,62.35,2–10,2
16.85,62.35,2–10,2
17.25,62.35,1,1
17.75,62.35,1,1
22.35,62.35,2–10,2
24.25,62.35,1,1
25.95,62.35,2–10,2
26.75,62.35,1,1
27.05,62.35,1,1
27.15,62.35,1,1
27.65,62.35,2–10,2
27.85,62.35,1,1
28.85,62.35,1,1
29.65,62.35,>20,4
29.85,62.35,2–10,2
30.15,62.35,1,1
33.95,62.35,1,1
37.35,62.35,1,1
7.45000000000002,62.25,2–10,2
7.95000000000002,62.25,1,1
8.05000000000001,62.25,1,1
8.65000000000001,62.25,1,1
9.55000000000001,62.25,1,1
9.65000000000001,62.25,1,1
12.95,62.25,1,1
14.85,62.25,1,1
15.55,62.25,2–10,2
15.75,62.25,2–10,2
15.85,62.25,1,1
16.05,62.25,11–20,3
16.15,62.25,11–20,3
16.25,62.25,1,1
16.35,62.25,1,1
16.65,62.25,11–20,3
17.35,62.25,1,1
17.45,62.25,1,1
17.65,62.25,2–10,2
17.75,62.25,11–20,3
21.35,62.25,2–10,2
21.45,62.25,>20,4
21.65,62.25,2–10,2
21.75,62.25,2–10,2
22.45,62.25,1,1
24.65,62.25,1,1
24.75,62.25,1,1
25.05,62.25,1,1
25.45,62.25,1,1
25.55,62.25,1,1
25.65,62.25,>20,4
25.85,62.25,2–10,2
25.95,62.25,1,1
26.15,62.25,2–10,2
27.45,62.25,>20,4
27.95,62.25,1,1
28.15,62.25,1,1
28.65,62.25,1,1
28.75,62.25,2–10,2
28.85,62.25,1,1
28.95,62.25,>20,4
29.05,62.25,1,1
29.75,62.25,2–10,2
29.85,62.25,11–20,3
30.15,62.25,1,1
30.35,62.25,>20,4
30.55,62.25,1,1
30.65,62.25,>20,4
34.25,62.25,1,1
36.65,62.25,1,1
9.35000000000002,62.15,1,1
11.95,62.15,1,1
13.85,62.15,1,1
15.15,62.15,2–10,2
15.75,62.15,11–20,3
16.05,62.15,2–10,2
16.15,62.15,11–20,3
16.25,62.15,2–10,2
16.35,62.15,2–10,2
16.65,62.15,1,1
16.75,62.15,1,1
16.85,62.15,2–10,2
16.95,62.15,1,1
17.65,62.15,2–10,2
21.75,62.15,1,1
22.95,62.15,1,1
24.75,62.15,1,1
25.45,62.15,1,1
25.65,62.15,2–10,2
25.75,62.15,>20,4
25.85,62.15,11–20,3
25.95,62.15,2–10,2
26.15,62.15,1,1
27.45,62.15,1,1
28.25,62.15,2–10,2
28.35,62.15,1,1
28.55,62.15,1,1
28.85,62.15,1,1
29.35,62.15,1,1
29.95,62.15,2–10,2
30.15,62.15,2–10,2
30.25,62.15,2–10,2
30.35,62.15,2–10,2
30.45,62.15,1,1
30.65,62.15,1,1
-136.25,62.05,1,1
15.35,62.05,2–10,2
15.55,62.05,1,1
15.65,62.05,1,1
15.75,62.05,1,1
16.25,62.05,1,1
16.35,62.05,1,1
16.55,62.05,1,1
17.05,62.05,1,1
17.15,62.05,1,1
21.35,62.05,1,1
21.75,62.05,1,1
22.95,62.05,1,1
23.05,62.05,1,1
23.65,62.05,1,1
23.85,62.05,1,1
23.95,62.05,1,1
24.15,62.05,1,1
24.65,62.05,1,1
25.65,62.05,2–10,2
25.75,62.05,2–10,2
25.95,62.05,2–10,2
26.75,62.05,1,1
27.05,62.05,>20,4
27.35,62.05,1,1
28.15,62.05,1,1
28.25,62.05,1,1
28.45,62.05,1,1
28.55,62.05,1,1
28.85,62.05,1,1
29.45,62.05,1,1
29.95,62.05,2–10,2
30.05,62.05,1,1
35.35,62.05,1,1
64.05,62.05,1,1
-136.15,61.95,1,1
6.55000000000001,61.95,1,1
8.05000000000001,61.95,1,1
9.35000000000002,61.95,1,1
12.35,61.95,2–10,2
12.45,61.95,2–10,2
12.55,61.95,2–10,2
12.65,61.95,1,1
12.75,61.95,1,1
15.25,61.95,2–10,2
15.35,61.95,2–10,2
15.45,61.95,1,1
15.65,61.95,1,1
16.85,61.95,1,1
21.55,61.95,1,1
22.35,61.95,1,1
22.85,61.95,1,1
23.25,61.95,1,1
23.35,61.95,2–10,2
23.45,61.95,2–10,2
23.85,61.95,1,1
24.35,61.95,1,1
24.65,61.95,1,1
24.75,61.95,1,1
24.95,61.95,1,1
25.55,61.95,2–10,2
25.65,61.95,2–10,2
25.75,61.95,>20,4
25.95,61.95,1,1
26.95,61.95,1,1
27.05,61.95,1,1
27.25,61.95,11–20,3
28.65,61.95,1,1
28.85,61.95,2–10,2
29.15,61.95,1,1
29.65,61.95,1,1
29.75,61.95,1,1
29.85,61.95,1,1
30.05,61.95,1,1
30.15,61.95,1,1
35.35,61.95,1,1
129.65,61.95,1,1
6.35000000000002,61.85,2–10,2
6.85000000000002,61.85,1,1
8.55000000000001,61.85,1,1
9.45000000000002,61.85,1,1
9.55000000000001,61.85,1,1
9.65000000000001,61.85,1,1
11.65,61.85,1,1
12.45,61.85,11–20,3
12.55,61.85,>20,4
12.65,61.85,1,1
12.95,61.85,1,1
13.25,61.85,1,1
14.45,61.85,1,1
16.55,61.85,2–10,2
17.05,61.85,1,1
17.45,61.85,2–10,2
21.75,61.85,1,1
22.95,61.85,1,1
23.45,61.85,1,1
23.65,61.85,1,1
24.35,61.85,2–10,2
25.05,61.85,1,1
25.25,61.85,1,1
25.35,61.85,1,1
25.65,61.85,1,1
25.75,61.85,>20,4
25.85,61.85,1,1
26.75,61.85,1,1
26.85,61.85,1,1
27.85,61.85,2–10,2
28.65,61.85,2–10,2
28.75,61.85,2–10,2
28.85,61.85,>20,4
28.95,61.85,11–20,3
29.05,61.85,2–10,2
29.25,61.85,1,1
29.35,61.85,1,1
29.45,61.85,1,1
29.55,61.85,1,1
29.75,61.85,2–10,2
30.15,61.85,>20,4
-150.25,61.75,1,1
-150.05,61.75,1,1
-149.35,61.75,1,1
-148.75,61.75,1,1
6.75,61.75,1,1
9.55000000000001,61.75,1,1
10.25,61.75,1,1
11.95,61.75,1,1
12.95,61.75,2–10,2
13.05,61.75,2–10,2
13.15,61.75,1,1
13.25,61.75,1,1
14.75,61.75,11–20,3
14.85,61.75,2–10,2
15.05,61.75,11–20,3
15.35,61.75,2–10,2
16.25,61.75,2–10,2
16.85,61.75,2–10,2
17.25,61.75,2–10,2
17.35,61.75,2–10,2
17.45,61.75,11–20,3
21.45,61.75,1,1
21.55,61.75,1,1
21.75,61.75,1,1
21.95,61.75,1,1
22.85,61.75,1,1
22.95,61.75,2–10,2
23.05,61.75,>20,4
23.95,61.75,11–20,3
24.45,61.75,2–10,2
25.55,61.75,>20,4
25.65,61.75,2–10,2
25.75,61.75,11–20,3
25.85,61.75,1,1
26.15,61.75,1,1
26.55,61.75,1,1
27.05,61.75,2–10,2
27.25,61.75,2–10,2
27.35,61.75,2–10,2
28.35,61.75,1,1
28.45,61.75,1,1
28.65,61.75,1,1
28.95,61.75,2–10,2
29.35,61.75,11–20,3
29.55,61.75,1,1
29.65,61.75,1,1
29.85,61.75,1,1
-150.75,61.65,1,1
-150.15,61.65,1,1
7.25,61.65,1,1
9.55000000000001,61.65,1,1
10.05,61.65,1,1
12.65,61.65,1,1
12.85,61.65,1,1
13.25,61.65,>20,4
13.45,61.65,2–10,2
14.55,61.65,2–10,2
14.75,61.65,1,1
14.85,61.65,2–10,2
14.95,61.65,2–10,2
15.25,61.65,1,1
15.65,61.65,2–10,2
15.75,61.65,1,1
16.15,61.65,2–10,2
16.95,61.65,1,1
17.35,61.65,1,1
17.45,61.65,>20,4
21.65,61.65,2–10,2
21.85,61.65,2–10,2
21.95,61.65,1,1
22.25,61.65,1,1
22.65,61.65,1,1
22.85,61.65,11–20,3
23.05,61.65,2–10,2
23.15,61.65,2–10,2
23.45,61.65,2–10,2
23.85,61.65,2–10,2
24.15,61.65,2–10,2
24.25,61.65,11–20,3
24.55,61.65,1,1
24.85,61.65,2–10,2
24.95,61.65,11–20,3
25.05,61.65,2–10,2
25.35,61.65,1,1
25.65,61.65,2–10,2
25.75,61.65,1,1
26.05,61.65,2–10,2
26.25,61.65,1,1
26.35,61.65,1,1
26.85,61.65,1,1
26.95,61.65,1,1
27.05,61.65,1,1
27.15,61.65,11–20,3
27.35,61.65,2–10,2
27.45,61.65,1,1
27.55,61.65,2–10,2
27.65,61.65,2–10,2
27.95,61.65,1,1
28.05,61.65,1,1
28.65,61.65,1,1
29.25,61.65,2–10,2
29.35,61.65,2–10,2
29.45,61.65,1,1
29.55,61.65,1,1
29.65,61.65,2–10,2
29.75,61.65,2–10,2
31.25,61.65,1,1
50.75,61.65,1,1
50.85,61.65,2–10,2
-149.55,61.55,1,1
6.55000000000001,61.55,1,1
7.65000000000001,61.55,1,1
9.75,61.55,1,1
9.85000000000002,61.55,1,1
9.95000000000002,61.55,1,1
13.15,61.55,2–10,2
13.85,61.55,1,1
14.25,61.55,1,1
14.35,61.55,1,1
14.85,61.55,11–20,3
14.95,61.55,>20,4
15.05,61.55,2–10,2
15.15,61.55,>20,4
15.25,61.55,2–10,2
15.35,61.55,>20,4
16.55,61.55,1,1
16.85,61.55,1,1
16.95,61.55,2–10,2
21.55,61.55,2–10,2
21.65,61.55,>20,4
21.75,61.55,2–10,2
23.05,61.55,1,1
23.15,61.55,1,1
23.25,61.55,1,1
23.35,61.55,2–10,2
23.55,61.55,2–10,2
23.65,61.55,2–10,2
23.85,61.55,2–10,2
23.95,61.55,1,1
24.05,61.55,>20,4
24.45,61.55,1,1
24.55,61.55,2–10,2
24.85,61.55,>20,4
25.65,61.55,2–10,2
25.95,61.55,>20,4
26.05,61.55,1,1
26.45,61.55,2–10,2
26.55,61.55,2–10,2
27.25,61.55,1,1
27.55,61.55,2–10,2
27.65,61.55,>20,4
27.85,61.55,2–10,2
27.95,61.55,2–10,2
28.15,61.55,1,1
28.25,61.55,1,1
28.95,61.55,1,1
29.45,61.55,2–10,2
29.55,61.55,>20,4
29.65,61.55,1,1
29.95,61.55,1,1
50.65,61.55,1,1
123.65,61.55,1,1
-150.15,61.45,1,1
-149.15,61.45,1,1
-148.85,61.45,1,1
-144.45,61.45,1,1
-142.95,61.45,2–10,2
-142.85,61.45,1,1
-124.95,61.45,1,1
7.65000000000001,61.45,1,1
9.25,61.45,1,1
9.35000000000002,61.45,1,1
9.45000000000002,61.45,1,1
9.75,61.45,1,1
10.15,61.45,1,1
12.65,61.45,1,1
13.65,61.45,>20,4
14.25,61.45,1,1
14.35,61.45,1,1
14.75,61.45,2–10,2
14.85,61.45,2–10,2
14.95,61.45,11–20,3
15.15,61.45,11–20,3
15.25,61.45,2–10,2
15.35,61.45,1,1
15.45,61.45,2–10,2
16.15,61.45,1,1
16.25,61.45,1,1
16.35,61.45,1,1
16.75,61.45,1,1
16.95,61.45,2–10,2
17.05,61.45,2–10,2
21.65,61.45,1,1
22.05,61.45,1,1
22.25,61.45,1,1
22.75,61.45,2–10,2
22.95,61.45,1,1
23.05,61.45,1,1
23.15,61.45,1,1
23.25,61.45,2–10,2
23.35,61.45,2–10,2
23.45,61.45,2–10,2
23.65,61.45,>20,4
23.75,61.45,>20,4
23.85,61.45,>20,4
23.95,61.45,11–20,3
24.05,61.45,2–10,2
24.15,61.45,11–20,3
24.25,61.45,2–10,2
24.35,61.45,2–10,2
24.45,61.45,2–10,2
24.55,61.45,1,1
25.65,61.45,2–10,2
26.35,61.45,2–10,2
26.65,61.45,1,1
27.05,61.45,1,1
27.35,61.45,1,1
27.55,61.45,1,1
27.65,61.45,1,1
27.75,61.45,2–10,2
27.95,61.45,1,1
28.05,61.45,1,1
28.15,61.45,2–10,2
28.65,61.45,1,1
28.75,61.45,1,1
28.95,61.45,>20,4
29.05,61.45,>20,4
29.15,61.45,2–10,2
29.25,61.45,2–10,2
29.35,61.45,11–20,3
-149.55,61.35,1,1
5.35000000000002,61.35,1,1
6.95000000000002,61.35,1,1
8.95000000000002,61.35,1,1
10.35,61.35,1,1
11.45,61.35,1,1
12.75,61.35,1,1
13.05,61.35,1,1
13.25,61.35,2–10,2
13.45,61.35,1,1
13.55,61.35,2–10,2
13.95,61.35,1,1
14.05,61.35,11–20,3
14.15,61.35,1,1
14.75,61.35,1,1
14.85,61.35,1,1
14.95,61.35,>20,4
15.05,61.35,>20,4
15.15,61.35,2–10,2
15.25,61.35,11–20,3
15.35,61.35,2–10,2
15.55,61.35,11–20,3
15.85,61.35,2–10,2
16.25,61.35,1,1
16.35,61.35,2–10,2
16.55,61.35,1,1
16.75,61.35,1,1
21.95,61.35,2–10,2
22.05,61.35,2–10,2
22.15,61.35,1,1
22.75,61.35,2–10,2
22.85,61.35,2–10,2
22.95,61.35,2–10,2
23.15,61.35,1,1
23.75,61.35,11–20,3
24.05,61.35,11–20,3
24.15,61.35,2–10,2
24.25,61.35,11–20,3
24.45,61.35,1,1
24.65,61.35,2–10,2
24.75,61.35,1,1
24.85,61.35,2–10,2
24.95,61.35,1,1
25.25,61.35,1,1
25.65,61.35,1,1
26.35,61.35,2–10,2
26.95,61.35,1,1
28.25,61.35,>20,4
30.95,61.35,1,1
63.35,61.35,1,1
-126.25,61.25,1,1
-124.45,61.25,1,1
-124.05,61.25,1,1
7.15000000000001,61.25,1,1
10.75,61.25,1,1
11.95,61.25,1,1
13.85,61.25,>20,4
13.95,61.25,>20,4
14.15,61.25,11–20,3
14.25,61.25,11–20,3
14.35,61.25,>20,4
14.45,61.25,2–10,2
14.75,61.25,>20,4
14.85,61.25,11–20,3
14.95,61.25,11–20,3
15.05,61.25,>20,4
15.15,61.25,>20,4
15.35,61.25,>20,4
16.45,61.25,1,1
16.75,61.25,2–10,2
16.85,61.25,2–10,2
16.95,61.25,1,1
17.05,61.25,1,1
22.25,61.25,1,1
22.45,61.25,1,1
22.65,61.25,2–10,2
22.75,61.25,11–20,3
22.95,61.25,11–20,3
23.15,61.25,2–10,2
23.35,61.25,1,1
23.65,61.25,1,1
23.95,61.25,11–20,3
24.05,61.25,>20,4
24.15,61.25,>20,4
24.25,61.25,1,1
24.35,61.25,1,1
24.65,61.25,1,1
24.75,61.25,11–20,3
25.05,61.25,2–10,2
25.15,61.25,1,1
25.25,61.25,2–10,2
25.45,61.25,1,1
25.65,61.25,2–10,2
25.75,61.25,1,1
25.95,61.25,1,1
26.05,61.25,1,1
26.15,61.25,1,1
26.25,61.25,1,1
26.65,61.25,1,1
26.85,61.25,1,1
26.95,61.25,2–10,2
27.65,61.25,1,1
27.75,61.25,1,1
27.85,61.25,11–20,3
27.95,61.25,2–10,2
28.75,61.25,>20,4
28.95,61.25,2–10,2
29.05,61.25,1,1
29.15,61.25,1,1
29.95,61.25,1,1
69.05,61.25,1,1
7.15000000000001,61.15,2–10,2
7.25,61.15,1,1
10.45,61.15,2–10,2
12.95,61.15,1,1
14.15,61.15,1,1
14.65,61.15,11–20,3
14.75,61.15,>20,4
15.15,61.15,2–10,2
15.35,61.15,11–20,3
15.45,61.15,2–10,2
15.65,61.15,2–10,2
16.45,61.15,2–10,2
16.75,61.15,1,1
16.85,61.15,>20,4
16.95,61.15,11–20,3
17.05,61.15,>20,4
21.55,61.15,2–10,2
21.85,61.15,1,1
22.15,61.15,2–10,2
22.35,61.15,1,1
22.65,61.15,1,1
23.15,61.15,1,1
23.45,61.15,2–10,2
23.85,61.15,2–10,2
23.95,61.15,2–10,2
24.05,61.15,11–20,3
24.15,61.15,2–10,2
24.35,61.15,2–10,2
24.65,61.15,1,1
24.85,61.15,2–10,2
25.05,61.15,2–10,2
25.15,61.15,1,1
25.25,61.15,1,1
25.55,61.15,2–10,2
25.65,61.15,11–20,3
25.75,61.15,2–10,2
25.85,61.15,2–10,2
26.05,61.15,1,1
26.45,61.15,1,1
26.65,61.15,1,1
26.85,61.15,2–10,2
26.95,61.15,2–10,2
27.25,61.15,1,1
27.85,61.15,2–10,2
28.05,61.15,2–10,2
28.55,61.15,1,1
28.65,61.15,1,1
28.75,61.15,>20,4
29.85,61.15,1,1
29.95,61.15,1,1
30.05,61.15,1,1
32.35,61.15,1,1
32.45,61.15,2–10,2
9.65000000000001,61.05,1,1
12.45,61.05,1,1
12.65,61.05,2–10,2
13.65,61.05,2–10,2
13.75,61.05,>20,4
13.85,61.05,>20,4
14.05,61.05,2–10,2
14.15,61.05,>20,4
14.25,61.05,1,1
14.35,61.05,>20,4
14.45,61.05,>20,4
14.55,61.05,>20,4
15.15,61.05,2–10,2
15.45,61.05,11–20,3
15.95,61.05,2–10,2
16.45,61.05,1,1
16.95,61.05,2–10,2
17.05,61.05,2–10,2
21.55,61.05,2–10,2
21.65,61.05,1,1
21.75,61.05,1,1
22.15,61.05,1,1
23.15,61.05,2–10,2
23.35,61.05,>20,4
23.45,61.05,1,1
23.55,61.05,1,1
23.95,61.05,2–10,2
24.05,61.05,2–10,2
24.15,61.05,2–10,2
24.25,61.05,2–10,2
24.45,61.05,11–20,3
24.95,61.05,2–10,2
25.05,61.05,>20,4
25.15,61.05,1,1
25.35,61.05,1,1
25.45,61.05,1,1
25.55,61.05,2–10,2
25.65,61.05,11–20,3
25.75,61.05,2–10,2
25.95,61.05,1,1
26.05,61.05,1,1
26.15,61.05,1,1
26.35,61.05,1,1
26.55,61.05,>20,4
26.75,61.05,2–10,2
27.05,61.05,1,1
27.25,61.05,1,1
27.95,61.05,1,1
28.05,61.05,2–10,2
28.25,61.05,>20,4
28.55,61.05,11–20,3
28.75,61.05,>20,4
69.05,61.05,2–10,2
69.45,61.05,1,1
73.45,61.05,11–20,3
-149.15,60.95,1,1
9.25,60.95,1,1
9.45000000000002,60.95,1,1
10.65,60.95,2–10,2
10.75,60.95,2–10,2
12.45,60.95,11–20,3
12.55,60.95,2–10,2
12.65,60.95,1,1
12.75,60.95,2–10,2
13.55,60.95,11–20,3
13.75,60.95,2–10,2
13.85,60.95,>20,4
13.95,60.95,>20,4
14.15,60.95,11–20,3
14.25,60.95,11–20,3
14.35,60.95,1,1
14.45,60.95,2–10,2
14.55,60.95,11–20,3
14.75,60.95,1,1
14.85,60.95,11–20,3
15.05,60.95,1,1
15.15,60.95,11–20,3
15.25,60.95,11–20,3
15.35,60.95,2–10,2
15.65,60.95,11–20,3
15.75,60.95,>20,4
15.85,60.95,11–20,3
15.95,60.95,1,1
17.05,60.95,1,1
21.45,60.95,>20,4
21.55,60.95,1,1
21.95,60.95,1,1
23.45,60.95,1,1
23.75,60.95,1,1
24.05,60.95,1,1
24.15,60.95,1,1
24.35,60.95,1,1
24.45,60.95,11–20,3
24.55,60.95,>20,4
24.75,60.95,2–10,2
25.45,60.95,2–10,2
25.55,60.95,2–10,2
25.75,60.95,>20,4
25.85,60.95,1,1
25.95,60.95,2–10,2
26.15,60.95,1,1
26.25,60.95,>20,4
26.35,60.95,2–10,2
26.45,60.95,1,1
26.55,60.95,>20,4
26.75,60.95,>20,4
26.85,60.95,>20,4
27.05,60.95,2–10,2
27.95,60.95,1,1
28.15,60.95,1,1
28.55,60.95,2–10,2
28.65,60.95,1,1
69.05,60.95,2–10,2
7.15000000000001,60.85,1,1
9.55000000000001,60.85,1,1
9.75,60.85,2–10,2
11.05,60.85,2–10,2
11.65,60.85,2–10,2
12.45,60.85,1,1
12.55,60.85,1,1
12.75,60.85,1,1
13.65,60.85,2–10,2
13.85,60.85,11–20,3
14.15,60.85,11–20,3
14.35,60.85,1,1
14.45,60.85,2–10,2
14.55,60.85,1,1
14.95,60.85,1,1
15.05,60.85,1,1
15.25,60.85,11–20,3
15.45,60.85,11–20,3
15.55,60.85,11–20,3
15.65,60.85,>20,4
15.75,60.85,2–10,2
15.85,60.85,2–10,2
16.05,60.85,>20,4
16.15,60.85,11–20,3
16.25,60.85,2–10,2
16.45,60.85,2–10,2
17.05,60.85,1,1
17.15,60.85,2–10,2
17.25,60.85,1,1
21.25,60.85,2–10,2
21.45,60.85,2–10,2
21.55,60.85,2–10,2
21.65,60.85,2–10,2
21.95,60.85,1,1
22.45,60.85,1,1
23.65,60.85,2–10,2
23.75,60.85,2–10,2
24.35,60.85,1,1
24.45,60.85,2–10,2
24.55,60.85,11–20,3
24.65,60.85,11–20,3
24.75,60.85,1,1
25.05,60.85,2–10,2
25.25,60.85,2–10,2
25.45,60.85,2–10,2
25.55,60.85,1,1
25.85,60.85,1,1
25.95,60.85,1,1
26.55,60.85,2–10,2
26.65,60.85,>20,4
26.75,60.85,11–20,3
26.85,60.85,11–20,3
26.95,60.85,11–20,3
27.05,60.85,1,1
27.15,60.85,2–10,2
27.45,60.85,1,1
27.85,60.85,1,1
28.15,60.85,1,1
28.25,60.85,2–10,2
-148.65,60.75,1,1
-137.55,60.75,2–10,2
-136.25,60.75,1,1
-136.15,60.75,1,1
10.25,60.75,1,1
10.85,60.75,2–10,2
11.05,60.75,2–10,2
11.15,60.75,2–10,2
12.15,60.75,2–10,2
12.25,60.75,1,1
12.35,60.75,2–10,2
13.05,60.75,1,1
13.85,60.75,1,1
13.95,60.75,>20,4
14.05,60.75,2–10,2
14.25,60.75,2–10,2
14.35,60.75,>20,4
14.45,60.75,11–20,3
14.55,60.75,2–10,2
14.85,60.75,1,1
15.05,60.75,1,1
15.15,60.75,1,1
15.55,60.75,>20,4
15.75,60.75,2–10,2
16.05,60.75,2–10,2
16.15,60.75,>20,4
16.35,60.75,>20,4
16.45,60.75,1,1
16.55,60.75,1,1
16.85,60.75,1,1
16.95,60.75,1,1
17.15,60.75,2–10,2
17.25,60.75,11–20,3
17.35,60.75,1,1
21.55,60.75,1,1
21.75,60.75,>20,4
21.85,60.75,2–10,2
22.25,60.75,1,1
22.35,60.75,1,1
22.45,60.75,2–10,2
22.55,60.75,1,1
23.15,60.75,1,1
23.65,60.75,2–10,2
23.75,60.75,2–10,2
23.85,60.75,1,1
23.95,60.75,1,1
24.15,60.75,11–20,3
24.25,60.75,1,1
24.55,60.75,1,1
24.65,60.75,2–10,2
24.75,60.75,11–20,3
24.85,60.75,>20,4
25.25,60.75,2–10,2
25.45,60.75,2–10,2
25.75,60.75,1,1
26.45,60.75,2–10,2
26.75,60.75,>20,4
26.95,60.75,11–20,3
27.05,60.75,2–10,2
27.25,60.75,2–10,2
27.35,60.75,2–10,2
27.55,60.75,2–10,2
27.85,60.75,2–10,2
-147.85,60.65,1,1
-136.05,60.65,1,1
7.85000000000002,60.65,1,1
8.25,60.65,1,1
8.35000000000002,60.65,1,1
11.05,60.65,1,1
11.15,60.65,2–10,2
12.05,60.65,1,1
13.05,60.65,1,1
14.05,60.65,11–20,3
14.25,60.65,11–20,3
14.35,60.65,>20,4
14.55,60.65,>20,4
14.85,60.65,>20,4
14.95,60.65,2–10,2
15.05,60.65,1,1
15.15,60.65,11–20,3
15.25,60.65,>20,4
15.65,60.65,>20,4
16.45,60.65,1,1
16.65,60.65,1,1
16.85,60.65,11–20,3
17.15,60.65,11–20,3
17.25,60.65,11–20,3
17.35,60.65,>20,4
17.45,60.65,11–20,3
17.55,60.65,2–10,2
21.45,60.65,2–10,2
21.55,60.65,1,1
21.75,60.65,1,1
21.85,60.65,1,1
22.15,60.65,1,1
22.35,60.65,2–10,2
23.35,60.65,1,1
23.45,60.65,1,1
23.85,60.65,11–20,3
23.95,60.65,>20,4
24.15,60.65,1,1
24.25,60.65,1,1
24.35,60.65,2–10,2
24.45,60.65,1,1
24.75,60.65,1,1
24.85,60.65,11–20,3
24.95,60.65,1,1
25.15,60.65,2–10,2
25.25,60.65,2–10,2
25.45,60.65,2–10,2
25.85,60.65,1,1
25.95,60.65,1,1
26.15,60.65,1,1
26.25,60.65,1,1
26.55,60.65,11–20,3
26.75,60.65,11–20,3
26.85,60.65,11–20,3
26.95,60.65,>20,4
27.15,60.65,2–10,2
27.25,60.65,2–10,2
27.75,60.65,2–10,2
27.85,60.65,>20,4
27.95,60.65,2–10,2
33.05,60.65,1,1
33.25,60.65,1,1
101.65,60.65,1,1
-150.85,60.55,1,1
-150.15,60.55,1,1
-149.85,60.55,2–10,2
-137.25,60.55,2–10,2
-134.65,60.55,1,1
-134.45,60.55,1,1
7.95000000000002,60.55,1,1
11.75,60.55,2–10,2
12.95,60.55,1,1
13.25,60.55,1,1
13.45,60.55,1,1
13.85,60.55,2–10,2
14.05,60.55,2–10,2
14.35,60.55,>20,4
14.45,60.55,11–20,3
