SITE_ID,n_forest_cells,total_protected_forest_area,mean_carbon_percentile,carbon_asset,mean_delta_pa,excess_pest_signal,monitoring_score_raw,pred_inside_mean,pred_outside_mean,obs_occurrence,record_intensity,mean_sampling_effort,mean_ele,mean_temp,mean_precip_seasonality,lon,lat,NAME_ENG,DESIG_ENG,DESIG_TYPE,IUCN_CAT_PA,GOV_TYPE,STATUS,STATUS_YR,ISO3,GIS_AREA,IUCN_group,carbon_asset_rank,excess_signal_rank,monitoring_score,monitoring_rank,priority_flag
555710429,6,90.3436288333471,0.179215288870729,16.1909595389983,0.0176194056634428,0.0176194056634428,0.288897283487547,0.0333321917345941,0.0157127860711512,0,0,3.5924232717641,105.003673282412,35.8390923035137,29.1852905754597,50.7079726019831,55.4881673198459,SHumbutskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1963,RUS,207.184692313641,IV,0.0220994475138122,0.732504604051565,0.0161879470508633,0.0814917127071823,FALSE
555710481,11,418.320637150745,0.0971831500248231,40.6537172387004,0.000487103367429067,0.000487103367429067,0.0267445674658279,0.000896569637947154,0.000409466270518088,0,0,1.27721342174897,298.597061621374,0.942591975279922,51.4260541205648,91.7184757394712,56.3749256334463,Bol`she-Kemchugskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1963,RUS,718.390893581753,IV,0.0911602209944751,0.101749539594843,0.00927551051555203,0.0529465930018416,FALSE
555710490,12,281.159254445698,0.471339838942544,132.521557707641,0.00135876514116469,0.00135876514116469,0.183556614130931,0.0026994180934239,0.00134065295225921,0,0,2.40782041014292,193.842811610742,0.0754766454683549,46.2495325331478,93.2432774338667,56.7993724114372,Bol`shemurtinskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1974,RUS,843.973619883269,IV,0.339318600368324,0.248158379373849,0.084204753958806,0.267034990791897,FALSE
555710543,47,1729.8444901721,0.0587582269844133,101.642595201269,0.00011678649010667,0.00011678649010667,0.012394309337083,0.000210796578340107,9.4010088233437e-05,0,0,3.49809702533743,1320.06553356103,-50.0267747161162,48.335010230315,93.2252472331823,52.741454408558,Ergaki,Natural Park,National,II,Sub-national ministry or agency,Designated,2005,RUS,3447.99694487333,II,0.267955801104972,0.0174953959484346,0.00468799283701149,0.0313075506445672,FALSE
555710799,16,713.618864125985,0.136924976999156,97.7122465566145,0.000460581546588322,0.000460581546588322,0.0495635536336803,0.000850986870941793,0.000390405324353471,0,0,2.44542868168252,627.038755381469,-54.3591020901686,93.4313982901046,127.688687045985,53.9167326372376,Bekel`deul`,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1996,RUS,1048.60860135511,IV,0.259668508287293,0.0948434622467772,0.0246278603624228,0.113259668508287,FALSE
555710800,9,422.589858001483,0.168030307123742,71.0079036273676,0.000675201941535346,0.000675201941535346,0.0506153445470818,0.00125679153579528,0.000581589594259934,0,0,1.43499872834904,286.252643600721,-19.9486009166118,89.5197712228845,130.582045400177,49.7908642889508,Andreevskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,2000,RUS,761.556742769501,IV,0.187384898710866,0.149171270718232,0.027952443454107,0.122467771639042,FALSE
555710831,16,709.912861795305,0.296235913479864,210.301685105036,0.00114009548607482,0.00114009548607482,0.230291386445225,0.00218771610611119,0.00104762062003637,0,0,1.82890803928733,295.177267453457,-21.6334349706703,89.0457276339497,130.273395726399,50.0439066172435,Burejskij,Natural Park,National,II,Sub-national ministry or agency,Designated,2015,RUS,1313.87286792625,II,0.483885819521179,0.217771639042357,0.105376608026481,0.320441988950276,FALSE
555710832,11,470.663529686296,0.539545970742856,253.944611017852,0.000124356616374049,0.000124356616374049,0.0295306730639672,0.0002450070442182,0.000120650427844151,0,0,1.06298853074846,549.851660070095,-51.202834654015,86.7620178141195,132.057213316066,52.6535811199083,Gerbikanskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1995,RUS,866.476768940714,IV,0.546500920810313,0.0197974217311234,0.010819309205729,0.0598526703499079,FALSE
555710898,8,253.168997942237,0.182934171245807,46.3132608236946,0.013551699543726,0.013551699543726,0.639528362416142,0.0255791927261582,0.0120274931824321,0.167433433138529,0.116056012111444,5.49557577787738,91.7378532677592,46.0125927632476,29.5438210143599,42.3540422148381,55.8940350588908,Muromskij,State Natural Zakaznik,National,IV,Federal or national ministry or agency,Designated,1968,RUS,597.560692921341,IV,0.105893186003683,0.682780847145488,0.0723018392465296,0.238029465930018,FALSE
555710919,32,891.848995268515,0.152394267292423,135.912674169429,0.000561774544561455,0.000561774544561455,0.0748554992677132,0.00103737447300907,0.000475599928447613,0,0,1.9713090873179,254.860139031352,-36.1454975806717,87.9242373451455,130.244588797713,52.6615864536784,Norskij,State Natural Zapovednik,National,Ia,Federal or national ministry or agency,Designated,1998,RUS,2051.56911597276,Ia,0.346685082872928,0.126611418047882,0.043894289958589,0.161602209944751,FALSE
555710939,6,158.105888240767,0.165522847268814,26.1701367915766,0.000866093749974066,0.000866093749974066,0.0221523230501097,0.00160411324786089,0.000738019497886821,0,0,0.765960442913587,223.215639812008,-19.77322939489,91.6460786781108,128.683527418826,51.7776028042301,Iverskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1963,RUS,500.777661499873,IV,0.0515653775322284,0.183701657458564,0.00947264532014692,0.0543278084714549,FALSE
555710940,7,329.064510695185,0.0314046631229541,10.334160104102,0.000500408367204584,0.000500408367204584,0.0053502870015209,0.000897147210272684,0.0003967388430681,0,0,2.39958560057295,335.588430886312,-18.7423174334355,90.1819913207507,130.826160744978,49.53581727859,Hingano-Arharinskij,State Natural Zakaznik,National,IV,Federal or national ministry or agency,Designated,1958,RUS,537.205599674815,IV,0.0142725598526704,0.108195211786372,0.00154422263599334,0.0138121546961326,FALSE
555710942,20,711.21538243107,0.420619836131347,299.15129761225,0.00011023149324212,0.00011023149324212,0.0316861000213114,0.000215697453081226,0.000105465959839107,0,0,1.43699902110811,764.354381541887,-61.2723183471211,92.6376034834067,125.313599929529,54.2580551285372,Urkanskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1967,RUS,1417.54441850868,IV,0.597145488029466,0.0151933701657459,0.00907265244243664,0.0506445672191529,FALSE
555710944,19,650.382202279357,0.0825837453995542,53.7109982054398,0.000327204444985962,0.000327204444985962,0.0174724466699761,0.000593540551073032,0.00026633610608707,0,0,0.81454726082711,253.245059944276,-30.6559373154599,87.8782097744633,130.242638266037,51.7574340364371,Ul`minskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1981,RUS,1891.40782359726,IV,0.129373848987109,0.0561694290976059,0.00726685523776577,0.0423572744014733,FALSE
555710945,12,297.149593721161,0.0888712400205405,26.4080528655994,0.000553219038070266,0.000553219038070266,0.0149100141579436,0.00100593776183549,0.000452718723765228,0,0,2.03517929629353,257.678110380763,-26.9570430196239,95.0301543988464,127.837852270387,52.7475124227815,Ust`-Tygdinskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1963,RUS,935.89349241735,IV,0.0524861878453039,0.125230202578269,0.00657285593642848,0.0400552486187845,FALSE
555710947,14,430.871035330536,0.090948117887295,39.1869097154624,0.000394698841604426,0.000394698841604426,0.0162108421171656,0.000718652195612809,0.000323953354008383,0,0,1.19435690453434,292.441690331241,-26.7354285760028,88.9419727290898,130.081233269147,50.9554099163474,Tashinskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1967,RUS,1891.5690698701,IV,0.0874769797421731,0.0778084714548803,0.00680645008122802,0.04097605893186,FALSE
555710950,7,268.822303139675,0.519333806245709,139.608509893265,0.000884584644107688,0.000884584644107688,0.11899792460012,0.00178057171590102,0.000895987071793335,0,0,2.39772126017056,372.61308096985,-37.9832371023659,97.3491513333915,123.666149658008,53.5762222090192,Verhne-Amurskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,2010,RUS,507.005941406947,IV,0.353591160220994,0.18646408839779,0.0659320533561247,0.226519337016575,FALSE
555710954,14,423.600833684121,0.249533191162952,105.702467808486,0.000414023008278466,0.000414023008278466,0.0374115425170102,0.000777790265774936,0.00036376725749647,0,0,1.36722336445,354.259524903278,-36.9245821615543,93.1596196159636,125.873722127108,53.6462812165268,Magdagachinskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1963,RUS,1045.15073461899,IV,0.278084714548803,0.0847145488029466,0.023557821121998,0.10865561694291,FALSE
555710956,16,485.991896281327,0.970147195233439,471.48367508351,0.000110471122802755,0.000110471122802755,0.0520805615026093,0.000208400454786988,9.79293319842331e-05,0,0,0.0254702985122083,648.273340041831,-60.6285931654468,87.4306755976491,122.304381168137,55.6398008370252,Lopchinskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1976,RUS,1431.8625072195,IV,0.742173112338858,0.0156537753222836,0.0116178111507924,0.06353591160221,FALSE
555711022,12,313.605303015319,0.0715085105718243,22.4254481260511,0.000742277008060099,0.000742277008060099,0.0147989282863475,0.00134108048200342,0.000598803473943316,0,0,2.5473276421479,1866.87819135743,-43.4603855804586,63.8345466696877,89.4612228386162,51.7243719000684,Pozarym,State Natural Zakaznik,National,IV,Federal or national ministry or agency,Designated,2011,RUS,2537.26995637764,IV,0.0386740331491713,0.161141804788214,0.00623200350009666,0.0382136279926335,FALSE
555711047,11,423.603259245627,0.123896628313986,52.4830155633485,0.00957477473168311,0.00957477473168311,0.596859151715831,0.0178330859010037,0.00825831116932054,0,0,3.16561830316291,304.993486368222,10.9718915714918,39.0413611776292,59.1050557821153,57.5822338264418,Reka CHusovaya,Natural Park,National,II,Sub-national ministry or agency,Designated,2001,RUS,863.523217833583,II,0.124309392265193,0.617403314917127,0.0767490308598639,0.247237569060774,FALSE
555711050,6,186.587803211663,0.224869719985316,41.9579470608817,0.0131486039660422,0.0131486039660422,0.528386988912339,0.0248516823598632,0.011703078393821,0,0,2.72416182965282,228.388742582719,21.4811633027468,51.6394608884427,61.0213192643071,57.3337198819522,Rezhevskoj,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1995,RUS,342.249006032019,IV,0.0966850828729282,0.672651933701657,0.0650354079545801,0.225138121546961,FALSE
555711059,5,114.378962368351,0.504822058851019,57.7410232720342,0.011737937546848,0.011737937546848,0.675267700112204,0.0239232514986694,0.0121853139518214,0,0,4.68333977272459,2250.01027474791,21.5788070503793,53.956100600678,45.9464399211908,42.2319720581369,Bezhtinskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1983,RUS,432.210051139839,IV,0.144567219152855,0.65377532228361,0.0945144802933027,0.2951197053407,FALSE
555711061,6,191.332243265747,0.207587539550272,39.7181896161706,0.00820733899825665,0.00820733899825665,0.361396549794183,0.015665354867992,0.00745801586973539,0.24642874512367,0.170811389891397,5.23117387757614,300.003959978348,23.2514528212492,51.2775613267929,60.6948768365525,56.4186792398956,Bazhovskie mesta,Natural Park,National,II,Sub-national ministry or agency,Designated,2007,RUS,384.07958528811,II,0.0897790055248619,0.595303867403315,0.0534457892005739,0.196593001841621,FALSE
555711072,6,155.699806920336,0.475784502095846,74.0795551120116,0.0113406715895839,0.0113406715895839,0.837113790342916,0.0229543370059241,0.0116136654163402,0.219093373278217,0.23911189557373,4.10386635718188,2242.49101806807,27.8616449115863,54.0815973909769,46.375936161145,42.2336416079024,Kosobsko-Kelebskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1987,RUS,816.280206977223,IV,0.197974217311234,0.650552486187845,0.128792619272916,0.377992633517495,FALSE
555711079,8,286.009972580077,0.229475876965637,65.632389278731,3.75170253895515e-05,3.75170253895515e-05,0.00238070069924422,7.0587469672467e-05,3.30704442829156e-05,0,0,0.240205412190143,416.904541861956,-19.9659010534433,54.7590274623881,101.931485128054,57.4257041434353,Educhanskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1963,RUS,458.680126000565,IV,0.167587476979742,0.00414364640883978,0.000694423247153628,0.00736648250460405,FALSE
555711084,21,704.386590486011,0.267790019561384,188.627698845025,6.09101817960656e-05,6.09101817960656e-05,0.010982420438627,0.000115710367453631,5.48001856575654e-05,0,0,1.16868707297005,814.535303762354,-51.6766784366403,60.125759290819,108.365601412119,56.1309758701053,Lebedinye ozera (Okunajskij),State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,2014,RUS,2134.02851010493,IV,0.448434622467772,0.00644567219152855,0.00289046257575912,0.0211786372007367,FALSE
555711120,9,348.309340999567,0.657531845018466,229.024483624611,2.47056932693178e-05,2.47056932693178e-05,0.00523361962989572,4.93876367516801e-05,2.46819434823623e-05,0,0,1.07754074497169,572.956536692868,-17.6635170090105,85.4843332456714,100.817481379629,53.7543560050492,Zulumajskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1963,RUS,656.702128076772,IV,0.510128913443831,0.00184162062615101,0.000939463928994163,0.00920810313075506,FALSE
555711154,15,638.944925864609,0.1695165811036,108.311759346062,0.00162353685057183,0.00162353685057183,0.203287546607477,0.00304377882694512,0.00142024197637328,0,0,1.69649661111927,468.550694913611,-2.63629703633243,57.4435615938439,90.6935684358326,55.5348798489923,Solgonskij kryazh,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1963,RUS,1146.9573471548,IV,0.284069981583794,0.279465930018416,0.0793878815936293,0.254604051565378,FALSE
555711155,6,272.104081589037,0.222991824561784,60.6769856242479,1.80861149469159e-05,1.80861149469159e-05,0.00106921512801249,3.40436077225841e-05,1.59574927756683e-05,0,0,1.27644893203565,978.942539033357,-42.7395937946203,79.8808803978332,96.0968248866343,54.6849440627735,Tajbinskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1987,RUS,673.620045326752,IV,0.152854511970534,0.000460405156537753,7.03750055112956e-05,0.00138121546961326,FALSE
555711184,16,626.510238805924,0.112660972867666,70.5832530154291,6.75231733932303e-05,6.75231733932303e-05,0.00544756300856032,0.000123953326194184,5.64301528009541e-05,0,0,2.89326342968978,1225.28010383204,-58.1410289355123,89.6339612952611,96.9505134885796,52.4700061847889,Azas,State Natural Zapovednik,National,Ia,Federal or national ministry or agency,Designated,1985,RUS,3338.07842297238,Ia,0.185543278084715,0.00782688766114181,0.00145222639384906,0.0133517495395948,FALSE
555711223,8,214.410914615228,0.229229392598441,49.149283723725,0.0121922208748172,0.0121922208748172,0.595620064054748,0.023271200646078,0.0110789797712608,0,0,0.785779681142975,221.517966142133,41.6603109257639,34.9922669635101,34.8588107578138,55.9166213131043,Gagarinskij,Natural Park,National,II,Sub-national ministry or agency,Designated,2006,RUS,607.453491404393,II,0.113720073664825,0.659300184162063,0.0749756655101425,0.245395948434622,FALSE
555711241,25,781.855219024967,0.23856850848576,186.526033454593,0.000100184082069045,0.000100184082069045,0.014445755439258,0.000186091034218195,8.59069521491499e-05,0,0,0.316708495734568,162.154935024446,-12.5035788751315,39.9473378614268,90.4261603010754,58.3467945999344,Makovskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1963,RUS,1317.023001061,IV,0.443370165745856,0.0138121546961326,0.00612389731693172,0.037292817679558,FALSE
555711243,10,409.05863645166,0.0622169782314539,25.4503922795011,0.00428893895889003,0.00428893895889003,0.102530010122406,0.00776447825273568,0.00347553929384564,0,0,6.25691597497209,174.223605611971,25.4943404766931,31.9918735680053,43.9972021557683,58.7221808048853,Kologrivskij les,State Natural Zapovednik,National,Ia,Federal or national ministry or agency,Designated,2006,RUS,592.609411761123,Ia,0.0474217311233886,0.476519337016575,0.0225973718750954,0.105893186003683,FALSE
555711315,14,534.301502425571,0.198576860313804,106.099914812618,0.000129626789063424,0.000129626789063424,0.0135268814802559,0.000242253798385235,0.000112627009321811,0,0,2.35402937060903,1148.96755388069,-49.4623278843598,61.1513037489345,94.6683762809229,52.6220402968743,Hutinskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1972,RUS,1076.22638578589,IV,0.279926335174954,0.0216390423572744,0.00605733782376742,0.0368324125230203,FALSE
555711317,15,505.455207090243,0.117162642218857,59.2204675859723,0.000244232898248949,0.000244232898248949,0.0166292305237045,0.000449267578251862,0.000205034680002913,0,0,2.95799772166224,1567.78565521083,-61.0120230079911,66.3111381812349,94.9642428427892,51.9238957482383,Tapsinskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1961,RUS,1089.51420804414,IV,0.148250460405157,0.0386740331491713,0.00573344322008893,0.0349907918968692,FALSE
555711318,7,139.154804868473,0.376957420981549,52.4554363604101,0.00065744879984613,0.00065744879984613,0.0343635068870262,0.00127929310214281,0.000621844302296681,0,0,3.99832684676234,1186.59460824119,-47.3848822428997,59.054870995931,93.4236958555496,51.3435329006872,Ka'kskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1985,RUS,644.371974936723,IV,0.123848987108656,0.147329650092081,0.0182466279349769,0.0883977900552486,FALSE
555711325,14,657.927069659208,0.128017771322613,84.2263571505895,0.00246208204789385,0.00246208204789385,0.211537671998116,0.00453171365917924,0.00206963161128538,0.0766850056529936,0.053153995459596,5.23962573545857,810.468973725801,-7.7580977727023,43.4827666765626,59.0365078019233,54.7609114893232,Zyuratkul`,National Park,National,II,Federal or national ministry or agency,Designated,1993,RUS,889.399603458279,II,0.226519337016575,0.35865561694291,0.0812424325671785,0.257826887661142,FALSE
555711326,34,1681.6874131837,0.15918301152124,267.696066867944,0.00236364610581367,0.00236364610581367,0.642447771215624,0.00439126883629287,0.0020276227304792,0,0,2.04657066436501,730.767566382415,-4.8121274929466,37.6822253264614,58.06194596394,54.3383873639435,YUzhno-Ural`skij,State Natural Zapovednik,National,Ia,Federal or national ministry or agency,Designated,1978,RUS,2345.96981460194,Ia,0.564917127071823,0.35036832412523,0.197929067081794,0.511510128913444,FALSE
555711371,6,107.88895641629,0.764277377998311,82.4570887248158,0.000269616470530277,0.000269616470530277,0.0221948136414781,0.000532610155279963,0.000262993684749686,0,0,0.670140465646901,983.382940190978,-42.3601078681899,113.335274376748,114.648254985087,52.2858055344304,Ul`durginskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1998,RUS,453.848228509568,IV,0.221454880294659,0.0432780847145488,0.00958414306984253,0.0547882136279926,FALSE
555711431,9,420.185199203438,0.139176795251137,58.4800294370949,0.00637941175837658,0.00637941175837658,0.523575263495127,0.0120262193303168,0.00564680757194025,0.102792951543759,0.165438873345527,3.47004965630754,594.692251397695,2.22532425331928,45.3288518885311,59.8541315957437,55.3659067382218,Taganaj,National Park,National,II,Federal or national ministry or agency,Designated,1991,RUS,576.483044391529,II,0.146408839779006,0.546961325966851,0.0800799731387931,0.255524861878453,FALSE
555711511,16,928.880274660234,0.32423719930711,301.177538747453,0.0175300771159344,0.0175300771159344,5.58615518898712,0.0348115450634555,0.017281467947521,0.215391055296343,0.257154107626212,4.94378135626042,540.235387102008,112.117289129015,17.2776699756301,39.6328120840906,43.8416845852822,Sochinskij nacional`nyj park,National Park,National,II,Federal or national ministry or agency,Designated,1983,RUS,2076.93503120806,II,0.599907918968692,0.73158379373849,0.438882911252879,0.836556169429098,FALSE
555711512,5,329.768045464812,0.204590092420658,67.4672748990258,0.00997856535401353,0.00997856535401353,0.681925801350228,0.0188772189482226,0.00889865359420905,0,0,5.4882840299644,273.518363714986,112.525659594807,16.9337172208807,38.9728678531385,44.5149824241764,Goryacheklyuchevskoj (Goryache-Klyuchevskoj),State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1958,RUS,426.901986453513,IV,0.175414364640884,0.624769797421731,0.109593597061547,0.331491712707182,FALSE
555711550,5,180.956927447093,0.0535386470494204,9.6881890697375,0.0180693236828182,0.0180693236828182,0.202420335377301,0.0332082325164605,0.0151389088336423,0.240559280829355,0.166742987264396,3.71635942174465,99.6052486857274,35.7007461647582,33.8534513084139,48.4390285280582,56.1276559013718,Marij CHodra,National Park,National,II,Federal or national ministry or agency,Designated,1985,RUS,381.162479948834,II,0.0133517495395948,0.738950276243094,0.00986627901061221,0.0557090239410681,FALSE
555711560,5,168.777059709194,0.119982913928381,20.2503634281734,0.00597733181389159,0.00597733181389159,0.139791954685442,0.0110667838829842,0.00508945206909263,0.252307053673401,0.174885922889105,1.9219840060347,245.923419060891,8.86541544394891,38.4298806804719,83.9435609586435,54.7128551382199,Legostaevskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1974,RUS,325.306062937595,IV,0.0322283609576427,0.538674033149171,0.0173605811788407,0.0860957642725599,FALSE
555711578,7,262.722287240948,0.240862585742467,63.27996943703,0.00206256788363272,0.00206256788363272,0.133470769664433,0.00391704322399302,0.00185447534036029,0.404848485551291,0.280619586313841,2.85048232945549,662.7941885375,2.65733610291199,36.2983335552742,57.952792551282,53.4272034905766,Bashkirskij,State Natural Zapovednik,National,Ia,Federal or national ministry or agency,Designated,1929,RUS,496.695430489757,Ia,0.160220994475138,0.319521178637201,0.0511940009971206,0.189686924493554,FALSE
555711594,61,1415.54884359692,0.450766466836205,638.081950862259,2.78656147495023e-05,2.78656147495023e-05,0.0145959624402868,5.42485908114108e-05,2.63829760619085e-05,0,0,0.712468131374068,210.027773014175,-59.6390276593761,56.9894747099883,146.362053784666,59.6216662210373,Kava,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1987,RUS,6068.08540567377,IV,0.806629834254144,0.00322283609576427,0.00259963574575461,0.0193370165745856,FALSE
555711615,6,99.2440915235249,0.867358094556964,86.0801661198815,0.000166072863604877,0.000166072863604877,0.0141947867541381,0.000324598890233071,0.000158526026628195,0,0,1.9617116516747,1035.50225511904,-43.712117585192,113.182953465684,114.218313318648,52.3805148815727,Nikishinskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1981,RUS,645.624861318172,IV,0.230202578268877,0.0276243093922652,0.00635918724499659,0.0386740331491713,FALSE
555711622,8,350.296233101942,0.22085121347978,77.3633481579599,0.000153402570728288,0.000153402570728288,0.0118298056528771,0.000288613072872039,0.000135210502143751,0,0,1.06885431684092,1092.54451779134,-34.6538732356771,101.315356077247,109.412621947722,50.8828848600324,Butungarskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1977,RUS,837.674845378786,IV,0.207182320441989,0.0244014732965009,0.00505555385977229,0.0322283609576427,FALSE
555711623,18,554.707356770159,0.350917285594477,194.656399937072,0.000268054961034595,0.000268054961034595,0.0492031896540023,0.000515062656270696,0.0002470076952361,0,0,1.13978994371324,1227.8574574375,-25.4287703003175,110.437759017002,112.31831373708,50.7592370035572,Dzhilinskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,2018,RUS,1198.13964419821,IV,0.460405156537753,0.0428176795580111,0.0197134804594894,0.0962246777163904,FALSE
555711626,7,126.869268272654,0.538778256540544,68.3544031685149,0.000462373470098591,0.000462373470098591,0.0309695724533856,0.000924785911919663,0.000462412441821072,0,0,1.46070785566918,902.633495570607,-49.8350991626592,104.589652193224,118.169147356349,51.8399909549779,Turovskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1998,RUS,411.363468423349,IV,0.179097605893186,0.0966850828729282,0.0173160668681257,0.0851749539594844,FALSE
555711629,12,267.103950644261,0.791302193553271,211.359942051548,0.00015580193517834,0.00015580193517834,0.0324783630109772,0.000308792804796689,0.000152990869618349,0,0,1.65599145134857,1084.02161006667,-50.0437206344309,112.879953534148,114.355896851985,52.6612221249611,CHitinskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1981,RUS,1228.10213262933,IV,0.487108655616943,0.0248618784530387,0.0121104361893715,0.0658379373848987,FALSE
555711662,6,211.977100615846,0.134693718073172,28.5519838283193,0.00721765994687177,0.00721765994687177,0.252273843204076,0.013486368225763,0.00626870827889126,0,0,2.05987615434382,202.959642802761,29.815195223176,29.4683842568104,84.6691193793072,52.5354935239806,Sokolovskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1993,RUS,401.146465603374,IV,0.0570902394106814,0.571362799263352,0.0326192390003019,0.135359116022099,FALSE
555711714,6,210.713686752929,0.016066207241669,3.38536976002868,0.000827724998830532,0.000827724998830532,0.00269128974969814,0.00147854197440476,0.00065081697557423,0,0,1.14324024513834,332.948105806829,7.43597612529065,70.6837192539622,136.240526351562,47.7849358433025,Horskij,Ecological Corridor,National,IV,Sub-national ministry or agency,Designated,2005,RUS,641.22652476379,IV,0.00368324125230203,0.174953959484346,0.000644397640826321,0.00598526703499079,FALSE
555711732,13,505.706937602973,0.0656462969303244,33.1977877856098,0.00369510560119321,0.00369510560119321,0.112749396039329,0.00668977246959093,0.00299466686839772,0,0,2.82729350153354,212.428811031428,14.2751785746534,32.9469189093811,50.144344886629,59.8366220018107,Kojgorodskij,National Park,National,II,Federal or national ministry or agency,Designated,2019,RUS,566.991291769047,II,0.0686003683241252,0.45073664825046,0.0309207000871633,0.131675874769797,FALSE
555711801,7,235.874465208904,0.841020459037023,198.375251005105,0.000129148559908501,0.000129148559908501,0.0262026500734336,0.000249388760353427,0.000120240200444926,0,0,2.13487906261003,706.363164280631,-33.4347903917122,34.1300719582338,157.583497580598,53.9242229299239,Surchinyj,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1994,RUS,666.609215979298,IV,0.466850828729282,0.0211786372007367,0.0098872643285207,0.0561694290976059,FALSE
555711817,8,275.996763512075,0.911610289299312,251.601489430917,0.000209733172147707,0.000209733172147707,0.0529378983713244,0.000403153717953546,0.000193420545805838,0,0,2.91130282437198,537.095762688637,-15.270584437145,32.4564882225725,157.641500373084,52.4891461959019,Olenij dol,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1995,RUS,709.107616091982,IV,0.543278084714549,0.033609576427256,0.0182593463094669,0.0888581952117864,FALSE
555711818,12,534.136740128688,0.218044110972619,116.465370639173,0.00251368697066017,0.00251368697066017,0.292543397569773,0.00473680654773481,0.00222311957707464,0,0,0.715923641521454,476.330977541396,26.2768235638778,84.2921775758611,131.277089968108,44.8057565091538,Komissarovskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,2019,RUS,1163.72444239322,IV,0.301104972375691,0.364180478821363,0.109656553015272,0.332412523020258,FALSE
555711823,5,105.209845480155,0.646479588603714,68.0160176230707,0.00028443131218564,0.00028443131218564,0.0195236583022518,0.000563511592555807,0.000279080280370167,0,0,1.22346352535698,1206.39038418886,-19.9292394803532,110.493139340768,112.547207394429,50.4102563715023,Akshinskij,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1983,RUS,665.366850198491,IV,0.177716390423573,0.0451197053406998,0.00801851117012437,0.0460405156537753,FALSE
555711844,6,241.629544760871,0.307866144290099,74.3895562921011,0.00389853799972904,0.00389853799972904,0.289999201671544,0.00754663977655925,0.00364810177683021,0,0,2.81348659953861,163.325711213541,39.8987666067502,32.1518343911588,147.285327240723,44.7414179109544,Ostrovnoj,State Natural Zakaznik,National,IV,Sub-national ministry or agency,Designated,1988,RUS,828.675046622825,IV,0.200276243093923,0.457182320441989,0.0915627575470834,0.286372007366483,FALSE
555711873,58,1339.86869804964,0.655083710398638,877.726158165351,2.80763659578773e-05,2.80763659578773e-05,0.0226883202856626,5.61412856061457e-05,2.80649196482684e-05,0,0,1.42587375183043,286.911966967291,-59.8499415406996,54.4843990712856,148.533161561651,59.7646853864886,Magadanskij,State Natural Zapovednik,National,Ia,Federal or national ministry or agency,Designated,1982,RUS,8970.44305150712,Ia,0.866942909760589,0.00368324125230203,0.00319315988862096,0.0234806629834254,FALSE
